trabajador,dia,turno,disposicion
10,2,noche,3
10,3,manana,6
10,3,tarde,9
10,3,noche,0
10,4,manana,8
10,4,tarde,3
10,4,noche,3
10,5,manana,0
10,5,tarde,2
10,5,noche,6
10,6,manana,10
10,6,tarde,7
10,6,noche,4
10,7,manana,9
10,7,tarde,4
10,7,noche,8
10,8,manana,6
10,8,tarde,8
10,8,noche,10
10,9,manana,10
10,9,tarde,2
10,9,noche,1
10,10,manana,7
10,10,tarde,8
10,10,noche,7
10,11,manana,8
10,11,tarde,8
10,11,noche,6
10,12,manana,9
10,12,tarde,6
10,12,noche,10
10,13,manana,1
10,13,tarde,10
10,13,noche,10
10,14,manana,8
10,14,tarde,1
10,14,noche,6
10,15,manana,6
10,15,tarde,5
10,15,noche,1
10,16,manana,7
10,16,tarde,7
10,16,noche,9
10,17,manana,3
10,17,tarde,3
10,17,noche,10
11,1,manana,2
11,1,tarde,2
11,1,noche,9
11,2,manana,9
11,2,tarde,6
11,2,noche,3
11,3,manana,7
11,3,tarde,2
11,3,noche,7
11,4,manana,9
11,4,tarde,7
11,4,noche,10
11,5,manana,3
11,5,tarde,8
11,5,noche,3
11,6,manana,5
11,6,tarde,6
11,6,noche,4
11,7,manana,10
11,7,tarde,5
11,7,noche,4
11,8,manana,1
11,8,tarde,5
11,8,noche,8
11,9,manana,5
11,9,tarde,3
11,9,noche,9
11,10,manana,6
11,10,tarde,3
11,10,noche,0
11,11,manana,10
11,11,tarde,4
11,11,noche,1
11,12,manana,6
11,12,tarde,2
11,12,noche,0
11,13,manana,5
11,13,tarde,1
11,13,noche,10
11,14,manana,0
11,14,tarde,7
11,14,noche,7
11,15,manana,7
11,15,tarde,10
11,15,noche,3
11,16,manana,1
11,16,tarde,7
11,16,noche,6
11,17,manana,8
11,17,tarde,9
11,17,noche,8
12,1,manana,9
12,1,tarde,0
12,1,noche,2
12,2,manana,8
12,2,tarde,3
12,2,noche,7
12,3,manana,7
12,3,tarde,4
12,3,noche,6
12,4,manana,1
12,4,tarde,5
12,4,noche,8
12,5,manana,8
12,5,tarde,1
12,5,noche,9
12,6,manana,9
12,6,tarde,10
12,6,noche,7
12,7,manana,6
12,7,tarde,2
12,7,noche,3
12,8,manana,6
12,8,tarde,2
12,8,noche,1
12,9,manana,5
12,9,tarde,6
12,9,noche,7
12,10,manana,5
12,10,tarde,1
12,10,noche,10
12,11,manana,2
12,11,tarde,7
12,11,noche,0
12,12,manana,3
12,12,tarde,4
12,12,noche,1
12,13,manana,4
12,13,tarde,4
12,13,noche,2
12,14,manana,5
12,14,tarde,4
12,14,noche,8
12,15,manana,9
12,15,tarde,8
12,15,noche,9
12,16,manana,7
12,16,tarde,2
12,16,noche,10
12,17,manana,1
12,17,tarde,8
12,17,noche,2
13,1,manana,4
13,1,tarde,9
13,1,noche,6
13,2,manana,6
13,2,tarde,1
13,2,noche,8
13,3,manana,3
13,3,tarde,7
13,3,noche,5
13,4,manana,8
13,4,tarde,0
13,4,noche,10
13,5,manana,4
13,5,tarde,8
13,5,noche,8
13,6,manana,10
13,6,tarde,8
13,6,noche,2
13,7,manana,10
13,7,tarde,3
13,7,noche,3
13,8,manana,5
13,8,tarde,2
13,8,noche,1
13,9,manana,6
13,9,tarde,3
13,9,noche,2
13,10,manana,2
13,10,tarde,8
13,10,noche,3
13,11,manana,10
13,11,tarde,4
13,11,noche,5
13,12,manana,10
13,12,tarde,4
13,12,noche,6
13,13,manana,8
13,13,tarde,9
13,13,noche,5
13,14,manana,3
13,14,tarde,1
13,14,noche,8
13,15,manana,6
13,15,tarde,2
13,15,noche,2
13,16,manana,10
13,16,tarde,2
13,16,noche,1
13,17,manana,7
13,17,tarde,7
13,17,noche,7
14,1,manana,8
14,1,tarde,1
14,1,noche,2
14,2,manana,7
14,2,tarde,7
14,2,noche,0
14,3,manana,8
14,3,tarde,6
14,3,noche,2
14,4,manana,7
14,4,tarde,9
14,4,noche,9
14,5,manana,7
14,5,tarde,7
14,5,noche,6
14,6,manana,9
14,6,tarde,1
14,6,noche,3
14,7,manana,3
14,7,tarde,5
14,7,noche,1
14,8,manana,2
14,8,tarde,9
14,8,noche,5
14,9,manana,8
14,9,tarde,4
14,9,noche,3
14,10,manana,4
14,10,tarde,3
14,10,noche,4
14,11,manana,9
14,11,tarde,6
14,11,noche,10
14,12,manana,6
14,12,tarde,0
14,12,noche,2
14,13,manana,1
14,13,tarde,5
14,13,noche,6
14,14,manana,10
14,14,tarde,9
14,14,noche,1
14,15,manana,9
14,15,tarde,10
14,15,noche,9
14,16,manana,5
14,16,tarde,6
14,16,noche,8
14,17,manana,8
14,17,tarde,10
14,17,noche,4
15,1,manana,5
15,1,tarde,3
15,1,noche,1
15,2,manana,10
15,2,tarde,1
15,2,noche,3
15,3,manana,2
15,3,tarde,7
15,3,noche,2
15,4,manana,3
15,4,tarde,0
15,4,noche,0
15,5,manana,10
15,5,tarde,1
15,5,noche,1
15,6,manana,6
15,6,tarde,10
15,6,noche,3
15,7,manana,7
15,7,tarde,0
15,7,noche,4
15,8,manana,4
15,8,tarde,2
15,8,noche,1
15,9,manana,10
15,9,tarde,5
15,9,noche,4
15,10,manana,5
15,10,tarde,8
15,10,noche,4
15,11,manana,6
15,11,tarde,1
15,11,noche,5
15,12,manana,6
15,12,tarde,8
15,12,noche,6
15,13,manana,5
15,13,tarde,1
15,13,noche,0
15,14,manana,10
15,14,tarde,1
15,14,noche,4
15,15,manana,7
15,15,tarde,3
15,15,noche,4
15,16,manana,8
15,16,tarde,1
15,16,noche,4
15,17,manana,5
15,17,tarde,1
15,17,noche,1
16,1,manana,9
16,1,tarde,6
16,1,noche,7
16,2,manana,9
16,2,tarde,5
16,2,noche,9
16,3,manana,0
16,3,tarde,6
16,3,noche,5
16,4,manana,6
16,4,tarde,7
16,4,noche,5
16,5,manana,4
16,5,tarde,1
16,5,noche,0
16,6,manana,4
16,6,tarde,6
16,6,noche,9
16,7,manana,8
16,7,tarde,8
16,7,noche,2
16,8,manana,3
16,8,tarde,6
16,8,noche,6
16,9,manana,7
16,9,tarde,2
16,9,noche,0
16,10,manana,8
16,10,tarde,6
16,10,noche,0
16,11,manana,2
16,11,tarde,2
16,11,noche,9
16,12,manana,8
16,12,tarde,2
16,12,noche,9
16,13,manana,1
16,13,tarde,3
16,13,noche,7
16,14,manana,2
16,14,tarde,0
16,14,noche,4
16,15,manana,0
16,15,tarde,0
16,15,noche,4
16,16,manana,5
16,16,tarde,0
16,16,noche,9
16,17,manana,0
16,17,tarde,2
16,17,noche,2
17,1,manana,3
17,1,tarde,2
17,1,noche,0
17,2,manana,0
17,2,tarde,5
17,2,noche,10
17,3,manana,5
17,3,tarde,2
17,3,noche,5
17,4,manana,9
17,4,tarde,9
17,4,noche,0
17,5,manana,6
17,5,tarde,3
17,5,noche,0
17,6,manana,2
17,6,tarde,6
17,6,noche,2
17,7,manana,5
17,7,tarde,5
17,7,noche,6
17,8,manana,8
17,8,tarde,9
17,8,noche,0
17,9,manana,5
17,9,tarde,6
17,9,noche,0
17,10,manana,7
17,10,tarde,0
17,10,noche,5
17,11,manana,3
17,11,tarde,0
17,11,noche,10
17,12,manana,10
17,12,tarde,2
17,12,noche,4
17,13,manana,4
17,13,tarde,5
17,13,noche,9
17,14,manana,7
17,14,tarde,1
17,14,noche,9
17,15,manana,1
17,15,tarde,5
17,15,noche,4
17,16,manana,0
17,16,tarde,2
17,16,noche,0
17,17,manana,9
17,17,tarde,7
17,17,noche,10
18,1,manana,6
18,1,tarde,7
18,1,noche,3
18,2,manana,0
18,2,tarde,4
18,2,noche,3
18,3,manana,5
18,3,tarde,5
18,3,noche,8
18,4,manana,10
18,4,tarde,7
18,4,noche,1
18,5,manana,4
18,5,tarde,3
18,5,noche,9
18,6,manana,9
18,6,tarde,7
18,6,noche,9
18,7,manana,3
18,7,tarde,8
18,7,noche,10
18,8,manana,2
18,8,tarde,5
18,8,noche,3
18,9,manana,0
18,9,tarde,2
18,9,noche,4
18,10,manana,2
18,10,tarde,5
18,10,noche,10
18,11,manana,5
18,11,tarde,7
18,11,noche,2
18,12,manana,5
18,12,tarde,1
18,12,noche,2
18,13,manana,10
18,13,tarde,0
18,13,noche,4
18,14,manana,2
18,14,tarde,7
18,14,noche,0
18,15,manana,2
18,15,tarde,2
18,15,noche,9
18,16,manana,2
18,16,tarde,9
18,16,noche,4
18,17,manana,2
18,17,tarde,8
18,17,noche,9
19,1,manana,7
19,1,tarde,3
19,1,noche,1
19,2,manana,0
19,2,tarde,3
19,2,noche,4
19,3,manana,10
19,3,tarde,10
19,3,noche,2
19,4,manana,7
19,4,tarde,7
19,4,noche,9
19,5,manana,8
19,5,tarde,1
19,5,noche,4
19,6,manana,2
19,6,tarde,1
19,6,noche,6
19,7,manana,5
19,7,tarde,8
19,7,noche,5
19,8,manana,1
19,8,tarde,6
19,8,noche,10
19,9,manana,3
19,9,tarde,6
19,9,noche,10
19,10,manana,0
19,10,tarde,1
19,10,noche,1
19,11,manana,7
19,11,tarde,6
19,11,noche,6
19,12,manana,3
19,12,tarde,9
19,12,noche,2
19,13,manana,4
19,13,tarde,4
19,13,noche,9
19,14,manana,0
19,14,tarde,6
19,14,noche,9
19,15,manana,4
19,15,tarde,6
19,15,noche,9
19,16,manana,9
19,16,tarde,0
19,16,noche,0
19,17,manana,3
19,17,tarde,1
19,17,noche,1
20,1,manana,3
20,1,tarde,9
20,1,noche,0
20,2,manana,6
20,2,tarde,6
20,2,noche,1
20,3,manana,10
20,3,tarde,0
20,3,noche,6
20,4,manana,6
20,4,tarde,7
20,4,noche,9
20,5,manana,10
20,5,tarde,10
20,5,noche,4
20,6,manana,4
20,6,tarde,7
20,6,noche,8
20,7,manana,10
20,7,tarde,10
20,7,noche,7
20,8,manana,3
20,8,tarde,0
20,8,noche,8
20,9,manana,8
20,9,tarde,0
20,9,noche,1
20,10,manana,3
20,10,tarde,4
20,10,noche,2
20,11,manana,5
20,11,tarde,10
20,11,noche,5
20,12,manana,2
20,12,tarde,1
20,12,noche,8
20,13,manana,10
20,13,tarde,6
20,13,noche,3
20,14,manana,6
20,14,tarde,6
20,14,noche,5
20,15,manana,3
20,15,tarde,6
20,15,noche,7
20,16,manana,7
20,16,tarde,8
20,16,noche,6
20,17,manana,8
20,17,tarde,5
20,17,noche,6
21,1,manana,7
21,1,tarde,1
21,1,noche,2
21,2,manana,5
21,2,tarde,7
21,2,noche,4
21,3,manana,8
21,3,tarde,3
21,3,noche,1
21,4,manana,3
21,4,tarde,10
21,4,noche,2
21,5,manana,8
21,5,tarde,1
21,5,noche,7
21,6,manana,2
21,6,tarde,4
21,6,noche,1
21,7,manana,1
21,7,tarde,8
21,7,noche,8
21,8,manana,3
21,8,tarde,3
21,8,noche,1
21,9,manana,0
21,9,tarde,7
21,9,noche,2
21,10,manana,5
21,10,tarde,0
21,10,noche,6
21,11,manana,3
21,11,tarde,0
21,11,noche,0
21,12,manana,9
21,12,tarde,6
21,12,noche,5
21,13,manana,7
21,13,tarde,3
21,13,noche,1
21,14,manana,2
21,14,tarde,0
21,14,noche,3
21,15,manana,3
21,15,tarde,3
21,15,noche,9
21,16,manana,6
21,16,tarde,4
21,16,noche,8
21,17,manana,8
21,17,tarde,3
21,17,noche,8
22,1,manana,2
22,1,tarde,3
22,1,noche,6
22,2,manana,2
22,2,tarde,9
22,2,noche,7
22,3,manana,10
22,3,tarde,8
22,3,noche,10
22,4,manana,4
22,4,tarde,1
22,4,noche,4
22,5,manana,4
22,5,tarde,0
22,5,noche,2
22,6,manana,6
22,6,tarde,6
22,6,noche,4
22,7,manana,8
22,7,tarde,8
22,7,noche,9
22,8,manana,2
22,8,tarde,0
22,8,noche,10
22,9,manana,9
22,9,tarde,2
22,9,noche,1
22,10,manana,2
22,10,tarde,5
22,10,noche,6
22,11,manana,1
22,11,tarde,2
22,11,noche,9
22,12,manana,0
22,12,tarde,1
22,12,noche,3
22,13,manana,6
22,13,tarde,6
22,13,noche,0
22,14,manana,9
22,14,tarde,1
22,14,noche,6
22,15,manana,8
22,15,tarde,4
22,15,noche,7
22,16,manana,7
22,16,tarde,6
22,16,noche,2
22,17,manana,4
22,17,tarde,5
22,17,noche,4
23,1,manana,6
23,1,tarde,5
23,1,noche,2
23,2,manana,1
23,2,tarde,6
23,2,noche,2
23,3,manana,7
23,3,tarde,4
23,3,noche,1
23,4,manana,4
23,4,tarde,0
23,4,noche,2
23,5,manana,4
23,5,tarde,7
23,5,noche,8
23,6,manana,8
23,6,tarde,2
23,6,noche,2
23,7,manana,5
23,7,tarde,2
23,7,noche,0
23,8,manana,9
23,8,tarde,0
23,8,noche,0
23,9,manana,5
23,9,tarde,10
23,9,noche,10
23,10,manana,8
23,10,tarde,4
23,10,noche,1
23,11,manana,8
23,11,tarde,6
23,11,noche,1
23,12,manana,2
23,12,tarde,8
23,12,noche,9
23,13,manana,8
23,13,tarde,8
23,13,noche,10
23,14,manana,0
23,14,tarde,6
23,14,noche,6
23,15,manana,8
23,15,tarde,5
23,15,noche,7
23,16,manana,8
23,16,tarde,5
23,16,noche,1
23,17,manana,5
23,17,tarde,8
23,17,noche,2
24,1,manana,5
24,1,tarde,9
24,1,noche,10
24,2,manana,1
24,2,tarde,5
24,2,noche,4
24,3,manana,10
24,3,tarde,0
24,3,noche,3
24,4,manana,0
24,4,tarde,7
24,4,noche,7
24,5,manana,5
24,5,tarde,10
24,5,noche,0
24,6,manana,7
24,6,tarde,1
24,6,noche,3
24,7,manana,8
24,7,tarde,10
24,7,noche,4
24,8,manana,6
24,8,tarde,7
24,8,noche,8
24,9,manana,9
24,9,tarde,10
24,9,noche,5
24,10,manana,1
24,10,tarde,9
24,10,noche,4
24,11,manana,3
24,11,tarde,10
24,11,noche,9
24,12,manana,10
24,12,tarde,8
24,12,noche,2
24,13,manana,9
24,13,tarde,10
24,13,noche,7
24,14,manana,4
24,14,tarde,1
24,14,noche,7
24,15,manana,8
24,15,tarde,6
24,15,noche,7
24,16,manana,7
24,16,tarde,9
24,16,noche,1
24,17,manana,3
24,17,tarde,9
24,17,noche,0
25,1,manana,1
25,1,tarde,0
25,1,noche,5
25,2,manana,8
25,2,tarde,8
25,2,noche,6
25,3,manana,2
25,3,tarde,0
25,3,noche,5
25,4,manana,9
25,4,tarde,9
25,4,noche,4
25,5,manana,7
25,5,tarde,1
25,5,noche,0
25,6,manana,6
25,6,tarde,10
25,6,noche,6
25,7,manana,1
25,7,tarde,10
25,7,noche,1
25,8,manana,1
25,8,tarde,9
25,8,noche,5
25,9,manana,6
25,9,tarde,5
25,9,noche,4
25,10,manana,6
25,10,tarde,1
25,10,noche,5
25,11,manana,8
25,11,tarde,7
25,11,noche,9
25,12,manana,6
25,12,tarde,1
25,12,noche,1
25,13,manana,3
25,13,tarde,7
25,13,noche,9
25,14,manana,7
25,14,tarde,6
25,14,noche,8
25,15,manana,2
25,15,tarde,8
25,15,noche,0
25,16,manana,0
25,16,tarde,9
25,16,noche,10
25,17,manana,7
25,17,tarde,9
25,17,noche,7
26,1,manana,9
26,1,tarde,9
26,1,noche,4
26,2,manana,9
26,2,tarde,9
26,2,noche,4
26,3,manana,1
26,3,tarde,8
26,3,noche,1
26,4,manana,1
26,4,tarde,2
26,4,noche,6
26,5,manana,9
26,5,tarde,10
26,5,noche,9
26,6,manana,7
26,6,tarde,4
26,6,noche,3
26,7,manana,6
26,7,tarde,2
26,7,noche,8
26,8,manana,10
26,8,tarde,7
26,8,noche,1
26,9,manana,0
26,9,tarde,9
26,9,noche,4
26,10,manana,5
26,10,tarde,4
26,10,noche,10
26,11,manana,9
26,11,tarde,4
26,11,noche,0
26,12,manana,10
26,12,tarde,3
26,12,noche,10
26,13,manana,10
26,13,tarde,0
26,13,noche,10
26,14,manana,10
26,14,tarde,3
26,14,noche,8
26,15,manana,10
26,15,tarde,1
26,15,noche,5
26,16,manana,3
26,16,tarde,0
26,16,noche,0
26,17,manana,10
26,17,tarde,9
26,17,noche,7
27,1,manana,0
27,1,tarde,0
27,1,noche,6
27,2,manana,8
27,2,tarde,8
27,2,noche,10
27,3,manana,10
27,3,tarde,7
27,3,noche,7
27,4,manana,5
27,4,tarde,2
27,4,noche,1
27,5,manana,8
27,5,tarde,10
27,5,noche,5
27,6,manana,8
27,6,tarde,6
27,6,noche,1
27,7,manana,3
27,7,tarde,1
27,7,noche,3
27,8,manana,8
27,8,tarde,9
27,8,noche,2
27,9,manana,5
27,9,tarde,8
27,9,noche,5
27,10,manana,6
27,10,tarde,9
27,10,noche,3
27,11,manana,8
27,11,tarde,2
27,11,noche,6
27,12,manana,8
27,12,tarde,4
27,12,noche,9
27,13,manana,8
27,13,tarde,1
27,13,noche,7
27,14,manana,10
27,14,tarde,4
27,14,noche,0
27,15,manana,1
27,15,tarde,4
27,15,noche,9
27,16,manana,3
27,16,tarde,6
27,16,noche,0
27,17,manana,5
27,17,tarde,10
27,17,noche,2
28,1,manana,8
28,1,tarde,7
28,1,noche,5
28,2,manana,9
28,2,tarde,10
28,2,noche,7
28,3,manana,10
28,3,tarde,7
28,3,noche,1
28,4,manana,10
28,4,tarde,4
28,4,noche,10
28,5,manana,4
28,5,tarde,0
28,5,noche,8
28,6,manana,10
28,6,tarde,1
28,6,noche,1
28,7,manana,8
28,7,tarde,5
28,7,noche,3
28,8,manana,3
28,8,tarde,3
28,8,noche,5
28,9,manana,2
28,9,tarde,1
28,9,noche,7
28,10,manana,9
28,10,tarde,7
28,10,noche,2
28,11,manana,8
28,11,tarde,8
28,11,noche,0
28,12,manana,6
28,12,tarde,7
28,12,noche,4
28,13,manana,8
28,13,tarde,8
28,13,noche,8
28,14,manana,0
28,14,tarde,2
28,14,noche,8
28,15,manana,4
28,15,tarde,0
28,15,noche,0
28,16,manana,8
28,16,tarde,7
28,16,noche,7
28,17,manana,2
28,17,tarde,6
28,17,noche,4
29,1,manana,6
29,1,tarde,8
29,1,noche,3
29,2,manana,2
29,2,tarde,8
29,2,noche,1
29,3,manana,7
29,3,tarde,8
29,3,noche,5
29,4,manana,4
29,4,tarde,6
29,4,noche,4
29,5,manana,8
29,5,tarde,10
29,5,noche,7
29,6,manana,7
29,6,tarde,8
29,6,noche,10
29,7,manana,0
29,7,tarde,10
29,7,noche,10
29,8,manana,4
29,8,tarde,2
29,8,noche,10
29,9,manana,0
29,9,tarde,0
29,9,noche,6
29,10,manana,6
29,10,tarde,7
29,10,noche,6
29,11,manana,0
29,11,tarde,3
29,11,noche,4
29,12,manana,9
29,12,tarde,9
29,12,noche,4
29,13,manana,4
29,13,tarde,5
29,13,noche,2
29,14,manana,0
29,14,tarde,1
29,14,noche,6
29,15,manana,9
29,15,tarde,10
29,15,noche,6
29,16,manana,0
29,16,tarde,9
29,16,noche,9
29,17,manana,4
29,17,tarde,2
29,17,noche,6
30,1,manana,6
30,1,tarde,8
30,1,noche,7
30,2,manana,0
30,2,tarde,1
30,2,noche,4
30,3,manana,7
30,3,tarde,10
30,3,noche,4
30,4,manana,6
30,4,tarde,10
30,4,noche,0
30,5,manana,7
30,5,tarde,7
30,5,noche,0
30,6,manana,9
30,6,tarde,0
