trabajador,dia,turno,disposicion
7,8,tarde,10
7,8,noche,9
7,9,manana,10
7,9,tarde,10
7,9,noche,4
7,10,manana,6
7,10,tarde,2
7,10,noche,2
7,11,manana,3
7,11,tarde,10
7,11,noche,1
7,12,manana,7
7,12,tarde,3
7,12,noche,0
7,13,manana,3
7,13,tarde,0
7,13,noche,5
7,14,manana,5
7,14,tarde,2
7,14,noche,4
7,15,manana,5
7,15,tarde,7
7,15,noche,9
8,1,manana,7
8,1,tarde,3
8,1,noche,3
8,2,manana,9
8,2,tarde,1
8,2,noche,4
8,3,manana,3
8,3,tarde,6
8,3,noche,0
8,4,manana,0
8,4,tarde,3
8,4,noche,3
8,5,manana,4
8,5,tarde,1
8,5,noche,0
8,6,manana,7
8,6,tarde,5
8,6,noche,9
8,7,manana,10
8,7,tarde,9
8,7,noche,8
8,8,manana,6
8,8,tarde,9
8,8,noche,8
8,9,manana,7
8,9,tarde,1
8,9,noche,8
8,10,manana,0
8,10,tarde,9
8,10,noche,6
8,11,manana,10
8,11,tarde,2
8,11,noche,2
8,12,manana,10
8,12,tarde,7
8,12,noche,7
8,13,manana,10
8,13,tarde,2
8,13,noche,10
8,14,manana,4
8,14,tarde,9
8,14,noche,0
8,15,manana,8
8,15,tarde,7
8,15,noche,7
9,1,manana,2
9,1,tarde,4
9,1,noche,7
9,2,manana,2
9,2,tarde,3
9,2,noche,5
9,3,manana,0
9,3,tarde,7
9,3,noche,9
9,4,manana,7
9,4,tarde,7
9,4,noche,8
9,5,manana,9
9,5,tarde,1
9,5,noche,9
9,6,manana,9
9,6,tarde,2
9,6,noche,8
9,7,manana,7
9,7,tarde,2
9,7,noche,7
9,8,manana,7
9,8,tarde,3
9,8,noche,7
9,9,manana,8
9,9,tarde,1
9,9,noche,10
9,10,manana,1
9,10,tarde,3
9,10,noche,3
9,11,manana,0
9,11,tarde,7
9,11,noche,5
9,12,manana,6
9,12,tarde,7
9,12,noche,4
9,13,manana,0
9,13,tarde,4
9,13,noche,10
9,14,manana,4
9,14,tarde,4
9,14,noche,2
9,15,manana,8
9,15,tarde,7
9,15,noche,6
10,1,manana,9
10,1,tarde,0
10,1,noche,1
10,2,manana,0
10,2,tarde,7
10,2,noche,1
10,3,manana,9
10,3,tarde,10
10,3,noche,5
10,4,manana,5
10,4,tarde,8
10,4,noche,8
10,5,manana,6
10,5,tarde,7
10,5,noche,3
10,6,manana,4
10,6,tarde,0
10,6,noche,4
10,7,manana,0
10,7,tarde,9
10,7,noche,6
10,8,manana,10
10,8,tarde,10
10,8,noche,2
10,9,manana,1
10,9,tarde,9
10,9,noche,0
10,10,manana,10
10,10,tarde,1
10,10,noche,9
10,11,manana,1
10,11,tarde,3
10,11,noche,9
10,12,manana,10
10,12,tarde,2
10,12,noche,2
10,13,manana,10
10,13,tarde,8
10,13,noche,1
10,14,manana,0
10,14,tarde,8
10,14,noche,1
10,15,manana,4
10,15,tarde,8
10,15,noche,0
11,1,manana,0
11,1,tarde,7
11,1,noche,9
11,2,manana,8
11,2,tarde,3
11,2,noche,8
11,3,manana,0
11,3,tarde,0
11,3,noche,5
11,4,manana,4
11,4,tarde,9
11,4,noche,3
11,5,manana,8
11,5,tarde,7
11,5,noche,3
11,6,manana,4
11,6,tarde,3
11,6,noche,8
11,7,manana,7
11,7,tarde,1
11,7,noche,6
11,8,manana,2
11,8,tarde,4
11,8,noche,0
11,9,manana,9
11,9,tarde,7
11,9,noche,3
11,10,manana,8
11,10,tarde,9
11,10,noche,2
11,11,manana,6
11,11,tarde,6
11,11,noche,6
11,12,manana,2
11,12,tarde,0
11,12,noche,8
11,13,manana,7
11,13,tarde,8
11,13,noche,1
11,14,manana,0
11,14,tarde,7
11,14,noche,1
11,15,manana,8
11,15,tarde,10
11,15,noche,6
12,1,manana,4
12,1,tarde,3
12,1,noche,6
12,2,manana,0
12,2,tarde,3
12,2,noche,0
12,3,manana,10
12,3,tarde,4
12,3,noche,0
12,4,manana,9
12,4,tarde,10
12,4,noche,2
12,5,manana,9
12,5,tarde,8
12,5,noche,4
12,6,manana,8
12,6,tarde,0
12,6,noche,10
12,7,manana,9
12,7,tarde,4
12,7,noche,8
12,8,manana,9
12,8,tarde,5
12,8,noche,1
12,9,manana,3
12,9,tarde,0
12,9,noche,0
12,10,manana,5
12,10,tarde,2
12,10,noche,9
12,11,manana,5
12,11,tarde,9
12,11,noche,8
12,12,manana,6
12,12,tarde,7
12,12,noche,9
12,13,manana,7
12,13,tarde,7
12,13,noche,7
12,14,manana,4
12,14,tarde,5
12,14,noche,3
12,15,manana,9
12,15,tarde,3
12,15,noche,9
13,1,manana,7
13,1,tarde,2
13,1,noche,2
13,2,manana,9
13,2,tarde,7
13,2,noche,5
13,3,manana,5
13,3,tarde,8
13,3,noche,1
13,4,manana,5
13,4,tarde,2
13,4,noche,1
13,5,manana,1
13,5,tarde,10
13,5,noche,6
13,6,manana,0
13,6,tarde,10
13,6,noche,9
13,7,manana,9
13,7,tarde,3
13,7,noche,2
13,8,manana,1
13,8,tarde,0
13,8,noche,6
13,9,manana,8
13,9,tarde,3
13,9,noche,1
13,10,manana,3
13,10,tarde,6
13,10,noche,5
13,11,manana,10
13,11,tarde,0
13,11,noche,10
13,12,manana,10
13,12,tarde,4
13,12,noche,0
13,13,manana,7
13,13,tarde,3
13,13,noche,3
13,14,manana,8
13,14,tarde,10
13,14,noche,10
13,15,manana,6
13,15,tarde,7
13,15,noche,8
14,1,manana,6
14,1,tarde,10
14,1,noche,2
14,2,manana,1
14,2,tarde,2
14,2,noche,3
14,3,manana,7
14,3,tarde,9
14,3,noche,1
14,4,manana,2
14,4,tarde,8
14,4,noche,4
14,5,manana,10
14,5,tarde,9
14,5,noche,0
14,6,manana,5
14,6,tarde,3
14,6,noche,2
14,7,manana,7
14,7,tarde,10
14,7,noche,6
14,8,manana,3
14,8,tarde,6
14,8,noche,10
14,9,manana,5
14,9,tarde,4
14,9,noche,5
14,10,manana,2
14,10,tarde,5
14,10,noche,3
14,11,manana,6
14,11,tarde,6
14,11,noche,9
14,12,manana,9
14,12,tarde,0
14,12,noche,4
14,13,manana,7
14,13,tarde,8
14,13,noche,9
14,14,manana,7
14,14,tarde,9
14,14,noche,9
14,15,manana,8
14,15,tarde,0
14,15,noche,8
15,1,manana,3
15,1,tarde,8
15,1,noche,4
15,2,manana,5
15,2,tarde,2
15,2,noche,4
15,3,manana,9
15,3,tarde,5
15,3,noche,0
15,4,manana,3
15,4,tarde,8
15,4,noche,4
15,5,manana,9
15,5,tarde,3
15,5,noche,7
15,6,manana,2
15,6,tarde,9
15,6,noche,4
15,7,manana,5
15,7,tarde,5
15,7,noche,3
15,8,manana,3
15,8,tarde,9
15,8,noche,7
15,9,manana,7
15,9,tarde,8
15,9,noche,10
15,10,manana,9
15,10,tarde,8
15,10,noche,5
15,11,manana,7
15,11,tarde,5
15,11,noche,4
15,12,manana,3
15,12,tarde,7
15,12,noche,1
15,13,manana,9
15,13,tarde,10
15,13,noche,10
15,14,manana,3
15,14,tarde,0
15,14,noche,2
15,15,manana,5
15,15,tarde,7
15,15,noche,8
16,1,manana,0
16,1,tarde,2
16,1,noche,9
16,2,manana,2
16,2,tarde,10
16,2,noche,0
16,3,manana,3
16,3,tarde,6
16,3,noche,7
16,4,manana,0
16,4,tarde,1
16,4,noche,0
16,5,manana,5
16,5,tarde,0
16,5,noche,1
16,6,manana,1
16,6,tarde,4
16,6,noche,6
16,7,manana,1
16,7,tarde,5
16,7,noche,7
16,8,manana,4
16,8,tarde,10
16,8,noche,5
16,9,manana,1
16,9,tarde,4
16,9,noche,3
16,10,manana,1
16,10,tarde,2
16,10,noche,2
16,11,manana,1
16,11,tarde,0
16,11,noche,10
16,12,manana,7
16,12,tarde,8
16,12,noche,10
16,13,manana,2
16,13,tarde,4
16,13,noche,3
16,14,manana,5
16,14,tarde,10
16,14,noche,5
16,15,manana,7
16,15,tarde,10
16,15,noche,3
17,1,manana,9
17,1,tarde,2
17,1,noche,9
17,2,manana,5
17,2,tarde,9
17,2,noche,6
17,3,manana,3
17,3,tarde,5
17,3,noche,3
17,4,manana,1
17,4,tarde,2
17,4,noche,6
17,5,manana,1
17,5,tarde,6
17,5,noche,3
17,6,manana,8
17,6,tarde,0
17,6,noche,6
17,7,manana,10
17,7,tarde,2
17,7,noche,10
17,8,manana,6
17,8,tarde,3
17,8,noche,2
17,9,manana,9
17,9,tarde,1
17,9,noche,7
17,10,manana,10
17,10,tarde,3
17,10,noche,9
17,11,manana,4
17,11,tarde,2
17,11,noche,2
17,12,manana,9
17,12,tarde,5
17,12,noche,2
17,13,manana,5
17,13,tarde,5
17,13,noche,6
17,14,manana,8
17,14,tarde,9
17,14,noche,7
17,15,manana,8
17,15,tarde,1
17,15,noche,2
18,1,manana,1
18,1,tarde,4
18,1,noche,1
18,2,manana,7
18,2,tarde,6
18,2,noche,1
18,3,manana,4
18,3,tarde,0
18,3,noche,4
18,4,manana,6
18,4,tarde,1
18,4,noche,6
18,5,manana,4
18,5,tarde,1
18,5,noche,4
18,6,manana,7
18,6,tarde,3
18,6,noche,7
18,7,manana,10
18,7,tarde,10
18,7,noche,0
18,8,manana,4
18,8,tarde,8
18,8,noche,5
18,9,manana,2
18,9,tarde,0
18,9,noche,7
18,10,manana,1
18,10,tarde,9
18,10,noche,6
18,11,manana,2
18,11,tarde,5
18,11,noche,5
18,12,manana,8
18,12,tarde,2
18,12,noche,4
18,13,manana,5
18,13,tarde,5
18,13,noche,4
18,14,manana,3
18,14,tarde,10
18,14,noche,1
18,15,manana,1
18,15,tarde,2
18,15,noche,5
19,1,manana,2
19,1,tarde,8
19,1,noche,1
19,2,manana,2
19,2,tarde,5
19,2,noche,2
19,3,manana,6
19,3,tarde,6
19,3,noche,5
19,4,manana,10
19,4,tarde,3
19,4,noche,1
19,5,manana,0
19,5,tarde,9
19,5,noche,8
19,6,manana,10
19,6,tarde,1
19,6,noche,9
19,7,manana,2
19,7,tarde,3
19,7,noche,4
19,8,manana,3
19,8,tarde,6
19,8,noche,4
19,9,manana,9
19,9,tarde,3
19,9,noche,10
19,10,manana,3
19,10,tarde,6
19,10,noche,5
19,11,manana,0
19,11,tarde,10
19,11,noche,3
19,12,manana,7
19,12,tarde,6
19,12,noche,1
19,13,manana,9
19,13,tarde,10
19,13,noche,7
19,14,manana,5
19,14,tarde,10
19,14,noche,2
19,15,manana,1
19,15,tarde,9
19,15,noche,9
20,1,manana,4
20,1,tarde,7
20,1,noche,5
20,2,manana,6
20,2,tarde,0
20,2,noche,0
20,3,manana,2
20,3,tarde,1
20,3,noche,3
20,4,manana,6
20,4,tarde,4
20,4,noche,3
20,5,manana,8
20,5,tarde,8
20,5,noche,9
20,6,manana,4
20,6,tarde,2
20,6,noche,5
20,7,manana,8
20,7,tarde,8
20,7,noche,6
20,8,manana,10
20,8,tarde,0
20,8,noche,0
20,9,manana,9
20,9,tarde,1
20,9,noche,1
20,10,manana,8
20,10,tarde,10
20,10,noche,2
20,11,manana,1
20,11,tarde,5
20,11,noche,9
20,12,manana,6
20,12,tarde,4
20,12,noche,2
20,13,manana,7
20,13,tarde,7
20,13,noche,10
20,14,manana,8
20,14,tarde,10
20,14,noche,7
20,15,manana,2
20,15,tarde,7
20,15,noche,1
21,1,manana,3
21,1,tarde,4
21,1,noche,6
21,2,manana,0
21,2,tarde,7
21,2,noche,6
21,3,manana,9
21,3,tarde,8
21,3,noche,8
21,4,manana,5
21,4,tarde,7
21,4,noche,3
21,5,manana,7
21,5,tarde,0
21,5,noche,5
21,6,manana,10
21,6,tarde,3
21,6,noche,1
21,7,manana,7
21,7,tarde,3
21,7,noche,0
21,8,manana,8
21,8,tarde,4
21,8,noche,1
21,9,manana,10
21,9,tarde,7
21,9,noche,9
21,10,manana,9
21,10,tarde,4
21,10,noche,5
21,11,manana,5
21,11,tarde,0
21,11,noche,0
21,12,manana,4
21,12,tarde,3
21,12,noche,10
21,13,manana,3
21,13,tarde,9
21,13,noche,7
21,14,manana,2
21,14,tarde,7
21,14,noche,1
21,15,manana,6
21,15,tarde,6
21,15,noche,10
22,1,manana,7
22,1,tarde,9
22,1,noche,3
22,2,manana,6
22,2,tarde,5
22,2,noche,7
22,3,manana,1
22,3,tarde,3
22,3,noche,7
22,4,manana,10
22,4,tarde,3
22,4,noche,4
22,5,manana,3
22,5,tarde,4
22,5,noche,5
22,6,manana,6
22,6,tarde,6
22,6,noche,5
22,7,manana,7
22,7,tarde,0
22,7,noche,10
22,8,manana,4
22,8,tarde,3
22,8,noche,10
22,9,manana,5
22,9,tarde,9
22,9,noche,6
22,10,manana,3
22,10,tarde,8
22,10,noche,9
22,11,manana,4
22,11,tarde,10
22,11,noche,7
22,12,manana,6
22,12,tarde,6
22,12,noche,2
22,13,manana,9
22,13,tarde,1
22,13,noche,8
22,14,manana,2
22,14,tarde,3
22,14,noche,6
22,15,manana,10
22,15,tarde,4
22,15,noche,10
23,1,manana,1
23,1,tarde,10
23,1,noche,10
23,2,manana,6
23,2,tarde,5
23,2,noche,8
23,3,manana,1
23,3,tarde,10
23,3,noche,7
23,4,manana,4
23,4,tarde,3
23,4,noche,0
23,5,manana,0
23,5,tarde,3
23,5,noche,5
23,6,manana,9
23,6,tarde,8
23,6,noche,2
23,7,manana,0
23,7,tarde,7
23,7,noche,0
23,8,manana,8
23,8,tarde,3
23,8,noche,5
23,9,manana,5
23,9,tarde,3
23,9,noche,0
23,10,manana,8
23,10,tarde,0
23,10,noche,8
23,11,manana,5
23,11,tarde,10
23,11,noche,3
23,12,manana,0
23,12,tarde,2
23,12,noche,6
23,13,manana,6
23,13,tarde,3
23,13,noche,6
23,14,manana,2
23,14,tarde,2
23,14,noche,2
23,15,manana,0
23,15,tarde,9
23,15,noche,10
24,1,manana,8
24,1,tarde,8
24,1,noche,7
24,2,manana,7
24,2,tarde,4
24,2,noche,4
24,3,manana,2
24,3,tarde,9
24,3,noche,0
24,4,manana,2
24,4,tarde,1
24,4,noche,6
24,5,manana,5
24,5,tarde,8
24,5,noche,9
24,6,manana,5
24,6,tarde,8
24,6,noche,3
24,7,manana,2
24,7,tarde,10
24,7,noche,10
24,8,manana,5
24,8,tarde,0
24,8,noche,5
24,9,manana,8
24,9,tarde,6
24,9,noche,7
24,10,manana,0
24,10,tarde,0
24,10,noche,9
24,11,manana,3
24,11,tarde,7
24,11,noche,9
24,12,manana,8
24,12,tarde,9
24,12,noche,0
24,13,manana,4
24,13,tarde,9
24,13,noche,0
24,14,manana,9
24,14,tarde,7
24,14,noche,5
24,15,manana,6
24,15,tarde,9
24,15,noche,4
25,1,manana,0
25,1,tarde,2
25,1,noche,6
25,2,manana,8
25,2,tarde,9
25,2,noche,2
25,3,manana,3
25,3,tarde,0
25,3,noche,0
25,4,manana,8
25,4,tarde,3
25,4,noche,9
25,5,manana,9
25,5,tarde,9
25,5,noche,5
25,6,manana,6
25,6,tarde,0
25,6,noche,7
25,7,manana,6
25,7,tarde,0
25,7,noche,4
25,8,manana,5
25,8,tarde,4
25,8,noche,9
25,9,manana,1
25,9,tarde,9
25,9,noche,3
25,10,manana,10
25,10,tarde,6
25,10,noche,10
25,11,manana,6
25,11,tarde,3
25,11,noche,8
25,12,manana,6
25,12,tarde,10
25,12,noche,7
25,13,manana,0
25,13,tarde,4
25,13,noche,9
25,14,manana,9
25,14,tarde,1
25,14,noche,10
25,15,manana,4
25,15,tarde,10
25,15,noche,10
26,1,manana,7
26,1,tarde,9
26,1,noche,10
26,2,manana,6
26,2,tarde,1
26,2,noche,10
26,3,manana,1
26,3,tarde,9
26,3,noche,3
26,4,manana,2
26,4,tarde,8
26,4,noche,7
26,5,manana,6
26,5,tarde,6
26,5,noche,1
26,6,manana,6
26,6,tarde,2
26,6,noche,3
26,7,manana,7
26,7,tarde,1
26,7,noche,0
26,8,manana,3
26,8,tarde,10
26,8,noche,2
26,9,manana,3
26,9,tarde,9
26,9,noche,5
26,10,manana,0
26,10,tarde,1
26,10,noche,0
26,11,manana,8
26,11,tarde,7
26,11,noche,5
26,12,manana,10
26,12,tarde,3
26,12,noche,5
26,13,manana,0
26,13,tarde,6
26,13,noche,0
26,14,manana,2
26,14,tarde,4
26,14,noche,4
26,15,manana,10
26,15,tarde,10
26,15,noche,4
27,1,manana,2
27,1,tarde,4
27,1,noche,1
27,2,manana,1
27,2,tarde,6
27,2,noche,7
27,3,manana,9
27,3,tarde,1
27,3,noche,7
27,4,manana,0
27,4,tarde,3
27,4,noche,6
27,5,manana,1
27,5,tarde,9
27,5,noche,9
27,6,manana,3
27,6,tarde,2
27,6,noche,2
27,7,manana,1
27,7,tarde,7
27,7,noche,5
27,8,manana,6
27,8,tarde,3
27,8,noche,2
27,9,manana,3
27,9,tarde,8
27,9,noche,0
27,10,manana,4
27,10,tarde,3
27,10,noche,3
27,11,manana,7
27,11,tarde,8
27,11,noche,1
27,12,manana,3
27,12,tarde,1
27,12,noche,8
27,13,manana,8
27,13,tarde,9
27,13,noche,9
27,14,manana,8
27,14,tarde,10
27,14,noche,1
27,15,manana,1
27,15,tarde,3
27,15,noche,10
28,1,manana,5
28,1,tarde,8
28,1,noche,2
28,2,manana,5
28,2,tarde,9
28,2,noche,6
28,3,manana,3
28,3,tarde,0
28,3,noche,7
28,4,manana,5
28,4,tarde,8
28,4,noche,0
28,5,manana,6
28,5,tarde,5
28,5,noche,9
28,6,manana,2
28,6,tarde,0
28,6,noche,5
28,7,manana,5
28,7,tarde,1
28,7,noche,9
28,8,manana,8
28,8,tarde,5
28,8,noche,4
28,9,manana,10
28,9,tarde,6
28,9,noche,6
28,10,manana,3
28,10,tarde,1
28,10,noche,2
28,11,manana,5
28,11,tarde,0
28,11,noche,4
28,12,manana,4
28,12,tarde,5
28,12,noche,6
28,13,manana,8
28,13,tarde,1
28,13,noche,1
28,14,manana,10
28,14,tarde,2
28,14,noche,1
28,15,manana,10
28,15,tarde,10
28,15,noche,3
29,1,manana,0
29,1,tarde,9
29,1,noche,3
29,2,manana,2
29,2,tarde,8
29,2,noche,7
29,3,manana,6
29,3,tarde,1
29,3,noche,4
29,4,manana,2
29,4,tarde,6
29,4,noche,5
29,5,manana,4
29,5,tarde,3
29,5,noche,2
29,6,manana,5
29,6,tarde,5
29,6,noche,6
29,7,manana,3
29,7,tarde,3
29,7,noche,4
29,8,manana,1
29,8,tarde,9
29,8,noche,2
29,9,manana,8
29,9,tarde,8
29,9,noche,1
29,10,manana,8
29,10,tarde,2
29,10,noche,3
29,11,manana,5
29,11,tarde,4
29,11,noche,5
29,12,manana,2
29,12,tarde,1
29,12,noche,9
29,13,manana,9
29,13,tarde,6
29,13,noche,3
29,14,manana,4
29,14,tarde,7
29,14,noche,8
29,15,manana,1
29,15,tarde,2
29,15,noche,7
30,1,manana,9
30,1,tarde,0
30,1,noche,8
30,2,manana,0
30,2,tarde,3
30,2,noche,7
30,3,manana,10
30,3,tarde,4
30,3,noche,8
30,4,manana,7
30,4,tarde,6
30,4,noche,6
30,5,manana,5
30,5,tarde,10
30,5,noche,3
30,6,manana,2
30,6,tarde,2
30,6,noche,10
30,7,manana,4
30,7,tarde,5
30,7,noche,2
30,8,manana,7
30,8,tarde,7
30,8,noche,10
30,9,manana,8
30,9,tarde,3
30,9,noche,7
30,10,manana,0
30,10,tarde,5
30,10,noche,4
30,11,manana,2
30,11,tarde,1
30,11,noche,7
30,12,manana,5
30,12,tarde,6
30,12,noche,9
30,13,manana,6
30,13,tarde,1
30,13,noche,4
30,14,manana,9
30,14,tarde,3
30,14,noche,4
30,15,manana,2
30,15,tarde,7
30,15,noche,0
31,1,manana,6
31,1,tarde,1
31,1,noche,1
31,2,manana,6
31,2,tarde,8
31,2,noche,7
31,3,manana,6
31,3,tarde,7
31,3,noche,8
31,4,manana,8
31,4,tarde,0
31,4,noche,10
31,5,manana,3
31,5,tarde,10
31,5,noche,9
31,6,manana,0
31,6,tarde,3
31,6,noche,8
31,7,manana,1
31,7,tarde,6
31,7,noche,7
31,8,manana,2
31,8,tarde,6
31,8,noche,3
31,9,manana,6
31,9,tarde,1
31,9,noche,3
31,10,manana,10
31,10,tarde,9
31,10,noche,5
31,11,manana,7
31,11,tarde,10
31,11,noche,2
31,12,manana,1
31,12,tarde,6
31,12,noche,9
31,13,manana,0
31,13,tarde,4
31,13,noche,6
31,14,manana,2
31,14,tarde,6
31,14,noche,8
31,15,manana,8
31,15,tarde,9
31,15,noche,2
32,1,manana,6
32,1,tarde,7
32,1,noche,8
32,2,manana,4
32,2,tarde,6
32,2,noche,2
32,3,manana,5
32,3,tarde,10
32,3,noche,7
32,4,manana,8
32,4,tarde,5
32,4,noche,0
32,5,manana,0
32,5,tarde,5
32,5,noche,10
32,6,manana,9
32,6,tarde,10
32,6,noche,0
32,7,manana,7
32,7,tarde,5
32,7,noche,1
32,8,manana,9
32,8,tarde,5
32,8,noche,10
32,9,manana,2
32,9,tarde,10
32,9,noche,9
32,10,manana,7
32,10,tarde,0
32,10,noche,3
32,11,manana,7
32,11,tarde,6
32,11,noche,5
32,12,manana,5
32,12,tarde,2
32,12,noche,9
32,13,manana,7
32,13,tarde,5
32,13,noche,8
32,14,manana,4
32,14,tarde,8
32,14,noche,7
32,15,manana,4
32,15,tarde,3
32,15,noche,2
33,1,manana,7
33,1,tarde,8
33,1,noche,9
33,2,manana,4
33,2,tarde,4
33,2,noche,10
33,3,manana,1
33,3,tarde,4
33,3,noche,6
33,4,manana,3
33,4,tarde,7
33,4,noche,2
33,5,manana,4
33,5,tarde,3
33,5,noche,6
33,6,manana,7
33,6,tarde,0
33,6,noche,10
33,7,manana,10
33,7,tarde,3
33,7,noche,1
33,8,manana,7
33,8,tarde,9
33,8,noche,6
33,9,manana,6
33,9,tarde,6
33,9,noche,6
33,10,manana,7
33,10,tarde,5
33,10,noche,0
33,11,manana,10
33,11,tarde,10
33,11,noche,10
33,12,manana,5
33,12,tarde,4
33,12,noche,4
33,13,manana,4
33,13,tarde,10
33,13,noche,8
33,14,manana,10
33,14,tarde,4
33,14,noche,1
33,15,manana,5
33,15,tarde,6
33,15,noche,3
34,1,manana,3
34,1,tarde,8
34,1,noche,7
34,2,manana,0
34,2,tarde,8
34,2,noche,4
34,3,manana,3
34,3,tarde,7
34,3,noche,2
34,4,manana,10
34,4,tarde,9
